id,start,end,nom,resp,dep,iddep
1004,2013-04-26,,"Parc de Bombers Voluntaris de Tossa de Mar","null","Departament d'Interior",13760
1005,2013-04-26,,"Parc de Bombers Voluntaris d'Agramunt","null","Departament d'Interior",13760
1006,2013-04-26,,"Parc de Bombers Voluntaris d'Almacelles","null","Departament d'Interior",13760
1007,2013-04-26,,"Parc de Bombers Voluntaris d'Almenar","null","Departament d'Interior",13760
1008,2013-04-26,,"Parc de Bombers Voluntaris d'Artesa de Segre","null","Departament d'Interior",13760
1010,2013-04-26,,"Parc de Bombers de Balaguer","null","Departament d'Interior",13760
1011,2013-04-26,,"Parc de Bombers Voluntaris de Bellver de Cerdanya","null","Departament d'Interior",13760
1012,2013-04-26,,"Parc de Bombers Voluntaris de les Borges Blanques","null","Departament d'Interior",13760
1013,2013-04-26,,"Parc de Bombers Voluntaris de Bossòst","null","Departament d'Interior",13760
1014,2013-04-26,,"Parc de Bombers de Cervera","null","Departament d'Interior",13760
1015,2013-04-26,,"Parc de Bombers Voluntaris de Coll de Nargó","null","Departament d'Interior",13760
1016,2013-04-26,,"Parc de Bombers Voluntaris d'Espot","null","Departament d'Interior",13760
1017,2013-04-26,,"Parc de Bombers Voluntaris d'Esterri d'Àneu","null","Departament d'Interior",13760
1018,2013-04-26,,"Parc de Bombers Voluntaris de la Granadella","null","Departament d'Interior",13760
1019,2013-04-26,,"Parc de Bombers Voluntaris de Guissona","null","Departament d'Interior",13760
1020,2013-04-26,,"Parc de Bombers Voluntaris d'Isona i Conca Dellà","null","Departament d'Interior",13760
1021,2013-04-26,,"Parc de Bombers Voluntaris de Josa i Tuixén","null","Departament d'Interior",13760
1022,2013-04-26,2014-10-21,"Parc de Bombers de la Seu d'Urgell","null","Departament d'Interior",13760
1023,2013-04-26,,"Parc de Bombers Voluntaris de Les","null","Departament d'Interior",13760
1024,2013-04-26,,"Parc de Bombers Voluntaris de Llavorsí","null","Departament d'Interior",13760
1025,2013-04-26,,"Parc de Bombers de Lleida","null","Departament d'Interior",13760
1026,2013-04-26,,"Parc de Bombers de Mollerussa","null","Departament d'Interior",13760
1027,2013-04-26,,"Parc de Bombers Voluntaris de Montferrer i Castellbò","null","Departament d'Interior",13760
1028,2013-04-26,,"Parc de Bombers Voluntaris d'Oliana","null","Departament d'Interior",13760
1029,2013-04-26,,"Parc de Bombers Voluntaris d'Organyà","null","Departament d'Interior",13760
1030,2013-04-26,,"Parc de Bombers Voluntaris de Pinós","null","Departament d'Interior",13760
1031,2013-04-26,,"Parc de Bombers Voluntaris de la Pobla de Segur","null","Departament d'Interior",13760
1032,2013-04-26,,"Parc de Bombers Voluntaris del Pont de Suert","null","Departament d'Interior",13760
1033,2013-04-26,,"Parc de Bombers Voluntaris de Ponts","null","Departament d'Interior",13760
1034,2013-04-26,,"Parc de Bombers Voluntaris de Sant Llorenç de Morunys","null","Departament d'Interior",13760
1035,2013-04-26,,"Parc de Bombers de Solsona","null","Departament d'Interior",13760
1036,2013-04-26,,"Parc de Bombers de Sort","null","Departament d'Interior",13760
1037,2013-04-26,,"Parc de Bombers de Tàrrega","null","Departament d'Interior",13760
1039,2013-04-26,,"Parc de Bombers de Tremp","null","Departament d'Interior",13760
1040,2013-04-26,,"Parc de Bombers Voluntaris de Vall de Cardós","null","Departament d'Interior",13760
1041,2013-04-26,,"Parc de Bombers Voluntaris de Vielha e Mijaran","null","Departament d'Interior",13760
1042,2013-04-26,,"Parc de Bombers de l'Ametlla de Mar","null","Departament d'Interior",13760
1043,2013-04-26,,"Parc de Bombers d'Amposta","null","Departament d'Interior",13760
1044,2013-04-26,,"Parc de Bombers de Cambrils","null","Departament d'Interior",13760
1045,2013-04-26,,"Parc de Bombers Voluntaris de Cornudella de Montsant","null","Departament d'Interior",13760
1046,2013-04-26,,"Parc de Bombers de Falset","null","Departament d'Interior",13760
1047,2013-04-26,,"Parc de Bombers Voluntaris de Flix","null","Departament d'Interior",13760
1048,2013-04-26,,"Parc de Bombers de Gandesa","null","Departament d'Interior",13760
1049,2013-04-26,,"Parc de Bombers Voluntaris d'Horta de Sant Joan","null","Departament d'Interior",13760
1050,2013-04-26,,"Parc de Bombers de Montblanc","null","Departament d'Interior",13760
1051,2013-04-26,,"Parc de Bombers de Móra d'Ebre","null","Departament d'Interior",13760
1052,2013-04-26,,"Parc de Bombers de Reus","null","Departament d'Interior",13760
1053,2013-04-26,,"Parc de Bombers Voluntaris de Santa Coloma de Queralt","null","Departament d'Interior",13760
1054,2013-04-26,,"Parc de Bombers Voluntaris de Sarral","null","Departament d'Interior",13760
1056,2013-04-26,,"Parc de Bombers de Tarragona","null","Departament d'Interior",13760
1057,2013-04-26,,"Parc de Bombers de Tortosa","null","Departament d'Interior",13760
1058,2013-04-26,,"Parc de Bombers d'Ulldecona","null","Departament d'Interior",13760
1059,2013-04-26,,"Parc de Bombers de Valls","null","Departament d'Interior",13760
1060,2013-04-26,,"Parc de Bombers de Vandellòs-L'Hospitalet de l'Infant","null","Departament d'Interior",13760
1061,2013-04-26,,"Parc de Bombers del Vendrell","null","Departament d'Interior",13760
1080,2013-04-26,,"Àrea Central de Policia Administrativa","null","Departament d'Interior",13760
1089,2013-04-26,,"Comissaria de la Policia de la Generalitat - Mossos d'Esquadra a Girona","null","Departament d'Interior",13760
1090,2013-04-26,,"Comissaria de la Policia de la Generalitat - Mossos d'Esquadra a Lleida","null","Departament d'Interior",13760
1091,2013-04-26,,"Comissaria de la Policia de la Generalitat - Mossos d'Esquadra a Tarragona","null","Departament d'Interior",13760
1093,2013-04-26,,"Comissaria de la Policia de la Generalitat -  Mossos d'Esquadra a Vic","null","Departament d'Interior",13760
1094,2013-04-26,,"Comissaria de la Policia de la Generalitat - Mossos d'Esquadra a Amposta","null","Departament d'Interior",13760
1095,2013-04-26,,"Comissaria de la Policia de la Generalitat - Mossos d'Esquadra a Vielha e Mijaran","null","Departament d'Interior",13760
1096,2013-04-26,,"Comissaria de la Policia de la Generalitat -  Mossos d'Esquadra a Berga","null","Departament d'Interior",13760
1097,2013-04-26,,"Comissaria de la Policia de la Generalitat - Mossos d'Esquadra a Tortosa","null","Departament d'Interior",13760
1098,2013-04-26,,"Comissaria de la Policia de la Generalitat - Mossos d'Esquadra a Santa Coloma de Farners","null","Departament d'Interior",13760
1099,2013-04-26,,"Comissaria de la Policia de la Generalitat - Mossos d'Esquadra a Blanes","null","Departament d'Interior",13760
1100,2013-04-26,,"Comissaria de la Policia de la Generalitat - Mossos d'Esquadra a Ripoll","null","Departament d'Interior",13760
1103,2013-04-26,,"Departament d'Economia i Coneixement","Andreu Mas-Colell","Departament d'Economia i Coneixement",1103
1108,2013-04-26,,"Gabinet del Conseller d'Economia i Coneixement","null","Departament d'Economia i Coneixement",1103
1114,2013-04-26,,"Secretaria General d'Economia i Coneixement","Albert Carreras de Odriozola","Departament d'Economia i Coneixement",1103
1116,2013-04-26,,"Direcció de Serveis","Olga Tomàs i Huerva","Departament d'Economia i Coneixement",1103
1118,2013-04-26,,"Servei d'Organització","Maite Banqué i Castel","Departament d'Economia i Coneixement",1103
1121,2013-04-26,,"Servei de Recursos Humans","Jordi Cabré i Menéndez","Departament d'Economia i Coneixement",1103
1131,2013-04-26,,"Servei de Gestió Econòmica","M. Assumpció Folch Amills","Departament d'Economia i Coneixement",1103
1257,2013-04-26,,"Assessoria Jurídica","Josep Lluís García i Ramírez","Departament d'Economia i Coneixement",1103
1274,2013-04-26,,"Direcció General de Política Financera, Assegurances i Tresor","Jordi Òliva i Ritort","Departament d'Economia i Coneixement",1103
1283,2013-04-26,,"Subdirecció General d'Entitats Locals i Seccions de Crèdit","Divina Alsinet i Bernadó","Departament d'Economia i Coneixement",1103
1289,2013-04-26,,"Inspecció Financera","Pau Benito i Benito","Departament d'Economia i Coneixement",1103
1293,2013-04-26,,"Institut Català de Finances (ICF)","Josep-Ramón Sanromá i Celma","Departament d'Economia i Coneixement",1103
1300,2013-04-26,,"Direcció General de Pressupostos","Josep Miralpeix i Casas","Departament d'Economia i Coneixement",1103
1302,2013-04-26,,"Subdirecció General de Gestió Pressupostària","Magdalena Serras i Torras","Departament d'Economia i Coneixement",1103
1309,2013-04-26,,"Subdirecció General de Despeses de Personal","Alícia Immaculada Corral Sola","Departament d'Economia i Coneixement",1103
1310,2013-04-26,,"Servei de Retribucions","Empar Àngels Fernàndez i Molina","Departament d'Economia i Coneixement",1103
1315,2013-04-26,,"Servei de Control Econòmic de la Despesa","Xavier Serentill i Utgés","Departament d'Economia i Coneixement",1103
1316,2013-04-26,,"Subdirecció General de Tresoreria","Carles Cacho i Cirés","Departament d'Economia i Coneixement",1103
1317,2013-04-26,,"Servei d'Operacions Financeres","Maria Rosa Daoiz Baró","Departament d'Economia i Coneixement",1103
1321,2013-04-26,,"Servei d'Ordenació de Pagaments","Maria Vega Alonso Iglesias","Departament d'Economia i Coneixement",1103
1325,2013-04-26,,"Servei de Dipositaria","Francesc Ruiz i Plaza","Departament d'Economia i Coneixement",1103
1332,2013-04-26,,"Servei de Centralització de Fons","Josep M. Romeu i Gustems","Departament d'Economia i Coneixement",1103
1334,2013-04-26,,"Direcció General de Política i Promoció Econòmica","Albert Carné Hernàndez","Departament d'Economia i Coneixement",1103
1342,2013-04-26,,"Subdirecció General d'Estudis i Projectes","Ester Obach Medrano","Departament d'Economia i Coneixement",1103
1343,2013-04-26,,"Subdirecció General de Programació Econòmica","Joan Lúria i Pagès","Departament d'Economia i Coneixement",1103
1344,2013-04-26,,"Direcció General de Tributs i Joc","Elsa Artadi i Vila","Departament d'Economia i Coneixement",1103
1363,2013-04-26,,"Intervenció General","Mireia Vidal i Orti","Departament d'Economia i Coneixement",1103
1364,2013-04-26,,"Intervenció Adjunta a la Intervenció General","null","Departament d'Economia i Coneixement",1103
1388,2013-04-26,,"Subdirecció General de Comptabilitat","Júlia Lóbez i Pérez","Departament d'Economia i Coneixement",1103
1406,2013-04-26,,"Intervenció Adjunta per a la Seguretat Social","Joan Guerrero Luque","Departament d'Economia i Coneixement",1103
1488,2013-04-26,,"Direcció General del Patrimoni de la Generalitat de Catalunya","Salvador Estapé Triay","Departament d'Economia i Coneixement",1103
1496,2013-04-26,,"Subdirecció General del Patrimoni Immobiliari","Lucas Castaño Sánchez","Departament d'Economia i Coneixement",1103
1520,2013-04-26,,"Institut d'Estadística de Catalunya (Idescat)","Frederic Udina i Abelló","Departament d'Economia i Coneixement",1103
1530,2013-04-26,,"Comitè d'Inversions Públiques de la Generalitat de Catalunya","null","Departament d'Economia i Coneixement",1103
1533,2013-04-26,,"Junta Consultiva de Contractació Administrativa","null","Departament d'Economia i Coneixement",1103
1534,2013-04-26,,"Junta Distribuïdora d'Herències","null","Departament d'Economia i Coneixement",1103
1535,2013-04-26,,"Junta de Finances","Maria Balada Oliveras","Departament d'Economia i Coneixement",1103
1541,2013-04-26,,"Junta de Prevenció i Gestió de Riscos de l'Administració de la Generalitat de Catalunya","null","Departament d'Economia i Coneixement",1103
1543,2013-04-26,,"Consell Assessor de l'Institut Català de Finances","null","Departament d'Economia i Coneixement",1103
1544,2013-04-26,,"Consell Català d'Estadística","null","Departament d'Economia i Coneixement",1103
1547,2013-04-26,,"Comissió Central de Subministraments de la Generalitat de Catalunya","null","Departament d'Economia i Coneixement",1103
1549,2013-04-26,,"Comissió de Subministraments del Departament d'Economia i Finances","null","Departament d'Economia i Coneixement",1103
1552,2013-04-26,,"Oficina Liquidadora d'Arenys de Mar","null","Departament d'Economia i Coneixement",1103
1553,2013-04-26,,"Oficina Liquidadora de Berga","null","Departament d'Economia i Coneixement",1103
1554,2013-04-26,,"Oficina Liquidadora de Cerdanyola del Vallès","null","Departament d'Economia i Coneixement",1103
1555,2013-04-26,,"Oficina Liquidadora d'Esplugues de Llobregat","null","Departament d'Economia i Coneixement",1103
1556,2013-04-26,,"Oficina Liquidadora de Granollers","null","Departament d'Economia i Coneixement",1103
1557,2013-04-26,,"Oficina Liquidadora de l'Hospitalet de Llobregat","null","Departament d'Economia i Coneixement",1103
1558,2013-04-26,,"Oficina Liquidadora d'Igualada","null","Departament d'Economia i Coneixement",1103
1559,2013-04-26,,"Oficina Liquidadora de Manresa","null","Departament d'Economia i Coneixement",1103
1560,2013-04-26,,"Oficina Liquidadora de Martorell","null","Departament d'Economia i Coneixement",1103
1561,2013-04-26,,"Oficina Liquidadora de Mataró","null","Departament d'Economia i Coneixement",1103
1562,2013-04-26,,"Oficina Liquidadora de Mollet del Vallès","null","Departament d'Economia i Coneixement",1103
1563,2013-04-26,,"Oficina Liquidadora de Pineda de Mar","null","Departament d'Economia i Coneixement",1103
1564,2013-04-26,,"Oficina Liquidadora de Sabadell","null","Departament d'Economia i Coneixement",1103
1565,2013-04-26,,"Oficina Liquidadora de Sant Feliu de Llobregat","null","Departament d'Economia i Coneixement",1103
1566,2013-04-26,,"Oficina Liquidadora de Sant Vicenç dels Horts","null","Departament d'Economia i Coneixement",1103
1567,2013-04-26,,"Oficina Liquidadora de Sitges","null","Departament d'Economia i Coneixement",1103
1568,2013-04-26,,"Oficina Liquidadora de Terrassa 1","null","Departament d'Economia i Coneixement",1103
1569,2013-04-26,,"Oficina Liquidadora de Sant Cugat","null","Departament d'Economia i Coneixement",1103
1570,2013-04-26,,"Oficina Liquidadora de Vic","null","Departament d'Economia i Coneixement",1103
1571,2013-04-26,,"Oficina Liquidadora de Vilafranca del Penedès","null","Departament d'Economia i Coneixement",1103
1572,2013-04-26,,"Oficina Liquidadora de Vilanova i la Geltrú","null","Departament d'Economia i Coneixement",1103
1573,2013-04-26,,"Oficina Liquidadora de la Bisbal d'Empordà","null","Departament d'Economia i Coneixement",1103
1574,2013-04-26,,"Oficina Liquidadora de Figueres","null","Departament d'Economia i Coneixement",1103
1575,2013-04-26,,"Oficina Liquidadora de Lloret de Mar","null","Departament d'Economia i Coneixement",1103
1576,2013-04-26,,"Oficina Liquidadora d'Olot","null","Departament d'Economia i Coneixement",1103
